7071.022	0	-0.00126
7069.42557	94.18549	118.40619
7064.63706	188.3284	236.76
7056.65872	282.38623	355.00661
7045.49436	376.31651	473.09249
7031.14927	470.07686	590.9642
7013.63026	563.62495	708.56843
6992.94563	656.91861	825.85199
6969.1052	749.91575	942.76186
6942.12025	842.57448	1059.24523
6912.00356	934.85306	1175.24948
6878.7694	1026.70995	1290.72228
6842.43348	1118.10384	1405.61154
6803.01299	1208.99365	1519.86549
6760.52654	1299.33857	1633.43268
6714.99421	1389.09805	1746.26203
6666.43748	1478.23186	1858.30282
6614.87924	1566.70009	1969.50475
6560.34378	1654.46316	2079.81794
6502.85678	1741.48187	2189.19298
6442.44529	1827.71737	2297.58093
6379.13769	1913.13125	2404.93335
6312.96372	1997.68548	2511.20234
6243.95442	2081.34249	2616.34055
6172.14214	2164.06516	2720.3012
6097.56051	2245.81684	2823.03811
6020.2444	2326.56138	2924.50572
5940.22994	2406.26314	3024.65911
5857.55448	2484.88698	3123.45405
5772.25655	2562.39834	3220.84695
5684.37585	2638.76319	3316.79496
5593.95326	2713.94807	3411.25593
5501.03075	2787.92011	3504.18846
5405.65143	2860.64707	3595.55191
5307.85947	2932.09728	3685.30641
5207.70012	3002.23975	3773.4129
5105.21964	3071.0441	3859.83314
5000.46531	3138.48063	3944.52971
4893.48538	3204.52031	4027.46604
4784.32906	3269.13478	4108.60643
4673.04646	3332.29639	4187.91607
4559.68862	3393.9782	4265.36102
4444.30742	3454.15396	4340.90826
4326.95559	3512.79817	4414.52569
4207.68668	3569.88606	4486.18212
4086.55502	3625.39359	4555.84733
3963.61568	3679.2975	4623.49203
3838.92448	3731.57528	4689.08791
3712.53793	3782.20518	4752.60762
3584.51321	3831.16624	4814.02481
3454.90813	3878.4383	4873.31411
3323.78114	3924.00195	4930.45115
3191.19124	3967.83864	4985.41256
3057.19801	4009.93056	5038.17601
2921.86153	4050.26076	5088.72018
2785.24239	4088.81307	5137.02476
2647.40165	4125.57217	5183.0705
2508.40078	4160.52354	5226.83919
2368.30167	4193.65349	5268.31365
2227.1666	4224.94917	5307.47776
2085.05817	4254.39856	5344.31643
1942.03931	4281.99047	5378.81567
1798.17324	4307.71455	5410.9625
1653.52343	4331.56129	5440.74502
1508.15359	4353.52202	5468.1524
1362.12761	4373.58892	5493.17486
1215.50956	4391.75499	5515.80369
1068.36366	4408.01408	5536.03122
920.75423	4422.3609	5553.85089
772.74568	4434.79098	5569.25714
624.40246	4445.30069	5582.24552
475.78907	4453.88724	5592.81261
326.97	4460.54869	5600.95606
178.00971	4465.28391	5606.67456
28.97258	4468.09262	5609.96784
-120.07706	4468.97536	5610.83671
-269.075	4467.93348	5609.28299
-417.95718	4464.96918	5605.30954
-566.6597	4460.08546	5598.92025
-715.11885	4453.28614	5590.12006
-863.27114	4444.57583	5578.91489
-1011.05332	4433.95997	5565.3117
-1158.4024	4421.44478	5549.31847
-1305.2557	4407.03729	5530.94414
-1451.55086	4390.74531	5510.19868
-1597.22586	4372.57742	5487.09304
-1742.21904	4352.543	5461.63912
-1886.46914	4330.65217	5433.84981
-2029.91532	4306.91583	5403.73898
-2172.49718	4281.34563	5371.32141
-2314.15477	4253.95398	5336.61286
-2454.82864	4224.75401	5299.62999
-2594.45983	4193.7596	5260.39042
-2732.98994	4160.98533	5218.91265
-2870.36108	4126.44653	5175.2161
-3006.51596	4090.15921	5129.32108
-3141.39789	4052.14011	5081.24879
-3274.95076	4012.40662	5031.02129
-3407.11913	3970.97686	4978.66149
-3537.8482	3927.86958	4924.19319
-3667.08385	3883.10423	4867.64097
-3794.77264	3836.70088	4809.03028
-3920.86186	3788.68029	4748.38735
-4045.29953	3739.0638	4685.73924
-4168.0344	3687.87343	4621.11377
-4289.01603	3635.13177	4554.53955
-4408.19472	3580.86204	4486.04594
-4525.5216	3525.08805	4415.66305
-4640.94862	3467.83418	4343.42173
-4754.42855	3409.12541	4269.35355
-4865.91502	3348.98724	4193.49078
-4975.36254	3287.44576	4115.86638
-5082.7265	3224.52758	4036.51399
-5187.96317	3160.25983	3955.46793
-5291.02975	3094.67018	3872.76314
-5391.88436	3027.78679	3788.43522
-5490.48608	2959.6383	3702.52037
-5586.79492	2890.25385	3615.05541
-5680.77187	2819.66304	3526.07775
-5772.37891	2747.89594	3435.62536
-5861.57899	2674.98304	3343.73677
-5948.33609	2600.95529	3250.45108
-6032.61521	2525.84404	3155.80788
-6114.38235	2449.68105	3059.8473
-6193.60459	2372.49849	2962.60995
-6270.25003	2294.32889	2864.13693
-6344.28784	2215.20517	2764.46979
-6415.68827	2135.16059	2663.65055
-6484.42264	2054.22876	2561.72164
-6550.46338	1972.44363	2458.72591
-6613.78399	1889.83946	2354.70661
-6674.35909	1806.4508	2249.70737
-6732.16443	1722.31252	2143.77219
-6787.17687	1637.45975	2036.94541
-6839.37438	1551.92788	1929.2717
-6888.73611	1465.75257	1820.79605
-6935.24233	1378.9697	1711.56375
-6978.87444	1291.61539	1601.62036
-7019.61504	1203.72595	1491.0117
-7057.44785	1115.33792	1379.78386
-7092.35779	1026.48799	1267.98314
-7124.33093	937.21304	1155.65605
-7153.35452	847.5501	1042.84929
-7179.41698	757.53635	929.60977
-7202.50795	667.20908	815.98451
-7222.61821	576.60572	702.02071
-7239.73976	485.76379	587.76568
-7253.86577	394.72089	473.26684
-7264.99062	303.51471	358.5717
-7273.10989	212.18298	243.72784
-7278.22034	120.7635	128.78289
-7280.31993	29.29408	13.78453
-7279.40783	-62.18743	-101.21956
-7275.48441	-153.6432	-216.18166
-7268.55122	-245.03539	-331.05412
-7258.61102	-336.3262	-445.78928
-7245.66778	-427.47784	-560.33954
-7229.72665	-518.45259	-674.65738
-7210.79397	-609.21281	-788.69536
-7188.87729	-699.72091	-902.40614
-7163.98533	-789.9394	-1015.74251
-7136.12802	-879.8309	-1128.65738
-7105.31646	-969.35816	-1241.10383
-7071.56293	-1058.48405	-1353.03511
-7034.8809	-1147.1716	-1464.40466
-6995.28499	-1235.38397	-1575.16613
-6952.791	-1323.08454	-1685.27338
-6907.41591	-1410.23684	-1794.68054
-6859.17782	-1496.80463	-1903.34197
-6808.09603	-1582.75186	-2011.21232
-6754.19095	-1668.04274	-2118.24653
-6697.48414	-1752.64169	-2224.39987
-6637.9983	-1836.51341	-2329.62789
-6575.75725	-1919.62286	-2433.88653
-6510.78593	-2001.93527	-2537.13208
-6443.11038	-2083.4162	-2639.32118
-6372.75776	-2164.03149	-2740.41091
-6299.75632	-2243.7473	-2840.35872
-6224.13539	-2322.53015	-2939.12251
-6145.92536	-2400.34688	-3036.66061
